תאריך מדידה,מפלס הכנרת במטרים
15 Mar 2011, -212.935
14 Mar 2011, -212.960
13 Mar 2011, -212.980
12 Mar 2011, -213.010
10 Mar 2011, -213.180
9 Mar 2011, -213.215
8 Mar 2011, -213.230
7 Mar 2011, -213.240
6 Mar 2011, -213.250
5 Mar 2011, -213.260
4 Mar 2011, -213.270
3 Mar 2011, -213.290
2 Mar 2011, -213.300
1 Mar 2011, -213.320
28 Feb 2011, -213.350
27 Feb 2011, -213.390
26 Feb 2011, -213.410
25 Feb 2011, -213.420
24 Feb 2011, -213.430
23 Feb 2011, -213.450
22 Feb 2011, -213.475
21 Feb 2011, -213.520
20 Feb 2011, -213.560
19 Feb 2011, -213.570
18 Feb 2011, -213.580
17 Feb 2011, -213.610
16 Feb 2011, -213.630
15 Feb 2011, -213.640
14 Feb 2011, -213.655
13 Feb 2011, -213.665
12 Feb 2011, -213.670
11 Feb 2011, -213.680
10 Feb 2011, -213.700
9 Feb 2011, -213.710
8 Feb 2011, -213.725
7 Feb 2011, -213.750
6 Feb 2011, -213.765
5 Feb 2011, -213.780
4 Feb 2011, -213.830
3 Feb 2011, -213.865
2 Feb 2011, -213.860
1 Feb 2011, -213.870
31 Jan 2011, -213.885
30 Jan 2011, -213.910
29 Jan 2011, -213.915
28 Jan 2011, -213.925
27 Jan 2011, -213.940
26 Jan 2011, -213.940
25 Jan 2011, -213.940
24 Jan 2011, -213.945
23 Jan 2011, -213.950
22 Jan 2011, -213.950
21 Jan 2011, -213.950
20 Jan 2011, -213.955
19 Jan 2011, -213.960
18 Jan 2011, -213.960
17 Jan 2011, -213.960
16 Jan 2011, -213.970
15 Jan 2011, -213.970
14 Jan 2011, -213.970
13 Jan 2011, -213.970
12 Jan 2011, -213.970
11 Jan 2011, -213.975
10 Jan 2011, -213.980
9 Jan 2011, -213.980
8 Jan 2011, -213.995
7 Jan 2011, -214.000
6 Jan 2011, -214.005
5 Jan 2011, -214.010
4 Jan 2011, -214.020
3 Jan 2011, -214.020
2 Jan 2011, -214.020
1 Jan 2011, -214.020
31 Dec 2010, -214.020
30 Dec 2010, -214.020
29 Dec 2010, -214.020
28 Dec 2010, -214.020
27 Dec 2010, -214.020
26 Dec 2010, -214.015
25 Dec 2010, -214.010
24 Dec 2010, -214.010
23 Dec 2010, -214.010
22 Dec 2010, -214.010
21 Dec 2010, -214.005
20 Dec 2010, -214.005
19 Dec 2010, -214.000
18 Dec 2010, -214.005
17 Dec 2010, -214.005
16 Dec 2010, -214.000
15 Dec 2010, -214.010
14 Dec 2010, -214.020
13 Dec 2010, -214.050
12 Dec 2010, -214.100
10 Dec 2010, -214.120
9 Dec 2010, -214.115
8 Dec 2010, -214.110
7 Dec 2010, -214.105
6 Dec 2010, -214.105
5 Dec 2010, -214.100
4 Dec 2010, -214.090
3 Dec 2010, -214.080
2 Dec 2010, -214.070
1 Dec 2010, -214.065
30 Nov 2010, -214.060
29 Nov 2010, -214.055
28 Nov 2010, -214.050
25 Nov 2010, -214.035
24 Nov 2010, -214.030
23 Nov 2010, -214.025
22 Nov 2010, -214.020
21 Nov 2010, -214.015
20 Nov 2010, -214.010
19 Nov 2010, -214.005
18 Nov 2010, -214.000
17 Nov 2010, -213.995
16 Nov 2010, -213.990
15 Nov 2010, -213.980
14 Nov 2010, -213.975
13 Nov 2010, -213.970
12 Nov 2010, -213.965
11 Nov 2010, -213.960
10 Nov 2010, -213.960
9 Nov 2010, -213.950
8 Nov 2010, -213.940
7 Nov 2010, -213.935
4 Nov 2010, -213.900
3 Nov 2010, -213.900
2 Nov 2010, -213.890
1 Nov 2010, -213.880
31 Oct 2010, -213.875
30 Oct 2010, -213.865
29 Oct 2010, -213.860
28 Oct 2010, -213.855
27 Oct 2010, -213.845
26 Oct 2010, -213.840
25 Oct 2010, -213.835
24 Oct 2010, -213.825
23 Oct 2010, -213.820
22 Oct 2010, -213.810
21 Oct 2010, -213.805
20 Oct 2010, -213.800
19 Oct 2010, -213.800
18 Oct 2010, -213.795
17 Oct 2010, -213.790
16 Oct 2010, -213.780
15 Oct 2010, -213.780
14 Oct 2010, -213.775
13 Oct 2010, -213.773
12 Oct 2010, -213.768
11 Oct 2010, -213.755
10 Oct 2010, -213.750
9 Oct 2010, -213.745
8 Oct 2010, -213.735
7 Oct 2010, -213.725
6 Oct 2010, -213.720
5 Oct 2010, -213.710
4 Oct 2010, -213.700
3 Oct 2010, -213.700
2 Oct 2010, -213.685
1 Oct 2010, -213.675
30 Sep 2010, -213.670
29 Sep 2010, -213.665
28 Sep 2010, -213.660
27 Sep 2010, -213.660
26 Sep 2010, -213.655
25 Sep 2010, -213.650
24 Sep 2010, -213.645
23 Sep 2010, -213.640
22 Sep 2010, -213.635
21 Sep 2010, -213.630
20 Sep 2010, -213.625
19 Sep 2010, -213.615
18 Sep 2010, -213.610
17 Sep 2010, -213.600
16 Sep 2010, -213.600
15 Sep 2010, -213.590
14 Sep 2010, -213.580
13 Sep 2010, -213.570
12 Sep 2010, -213.560
11 Sep 2010, -213.560
10 Sep 2010, -213.545
9 Sep 2010, -213.535
8 Sep 2010, -213.520
7 Sep 2010, -213.515
6 Sep 2010, -213.520
5 Sep 2010, -213.510
2 Sep 2010, -213.480
1 Sep 2010, -213.470
31 Aug 2010, -213.460
30 Aug 2010, -213.450
29 Aug 2010, -213.445
28 Aug 2010, -213.440
27 Aug 2010, -213.430
26 Aug 2010, -213.415
25 Aug 2010, -213.400
24 Aug 2010, -213.395
23 Aug 2010, -213.390
22 Aug 2010, -213.380
19 Aug 2010, -213.360
18 Aug 2010, -213.350
17 Aug 2010, -213.340
16 Aug 2010, -213.335
15 Aug 2010, -213.330
14 Aug 2010, -213.320
13 Aug 2010, -213.310
12 Aug 2010, -213.305
11 Aug 2010, -213.300
10 Aug 2010, -213.290
9 Aug 2010, -213.280
8 Aug 2010, -213.270
7 Aug 2010, -213.260
6 Aug 2010, -213.250
5 Aug 2010, -213.240
4 Aug 2010, -213.235
3 Aug 2010, -213.230
2 Aug 2010, -213.225
1 Aug 2010, -213.220
31 Jul 2010, -213.205
30 Jul 2010, -213.200
29 Jul 2010, -213.190
28 Jul 2010, -213.180
27 Jul 2010, -213.175
26 Jul 2010, -213.165
25 Jul 2010, -213.160
22 Jul 2010, -213.130
21 Jul 2010, -213.120
20 Jul 2010, -213.115
19 Jul 2010, -213.110
18 Jul 2010, -213.100
15 Jul 2010, -213.070
14 Jul 2010, -213.060
13 Jul 2010, -213.050
12 Jul 2010, -213.045
11 Jul 2010, -213.040
8 Jul 2010, -213.020
7 Jul 2010, -213.010
6 Jul 2010, -213.000
5 Jul 2010, -212.995
4 Jul 2010, -212.990
1 Jul 2010, -212.960
30 Jun 2010, -212.950
29 Jun 2010, -212.945
28 Jun 2010, -212.940
27 Jun 2010, -212.930
26 Jun 2010, -212.920
25 Jun 2010, -212.910
24 Jun 2010, -212.900
23 Jun 2010, -212.890
22 Jun 2010, -212.880
21 Jun 2010, -212.875
20 Jun 2010, -212.870
17 Jun 2010, -212.850
16 Jun 2010, -212.850
15 Jun 2010, -212.840
14 Jun 2010, -212.835
13 Jun 2010, -212.830
12 Jun 2010, -212.825
11 Jun 2010, -212.820
10 Jun 2010, -212.810
9 Jun 2010, -212.800
8 Jun 2010, -212.795
7 Jun 2010, -212.790
6 Jun 2010, -212.785
4 Jun 2010, -212.770
3 Jun 2010, -212.760
2 Jun 2010, -212.760
1 Jun 2010, -212.760
31 May 2010, -212.760
30 May 2010, -212.755
29 May 2010, -212.750
28 May 2010, -212.740
27 May 2010, -212.740
26 May 2010, -212.740
25 May 2010, -212.730
24 May 2010, -212.730
23 May 2010, -212.720
22 May 2010, -212.715
21 May 2010, -212.710
20 May 2010, -212.700
18 May 2010, -212.690
17 May 2010, -212.685
16 May 2010, -212.680
15 May 2010, -212.680
14 May 2010, -212.670
13 May 2010, -212.670
12 May 2010, -212.670
11 May 2010, -212.670
10 May 2010, -212.660
9 May 2010, -212.660
8 May 2010, -212.660
7 May 2010, -212.660
6 May 2010, -212.660
5 May 2010, -212.660
4 May 2010, -212.660
3 May 2010, -212.655
2 May 2010, -212.655
1 May 2010, -212.650
30 Apr 2010, -212.650
29 Apr 2010, -212.660
28 Apr 2010, -212.660
27 Apr 2010, -212.660
26 Apr 2010, -212.660
25 Apr 2010, -212.660
22 Apr 2010, -212.660
21 Apr 2010, -212.660
19 Apr 2010, -212.660
18 Apr 2010, -212.660
15 Apr 2010, -212.660
13 Apr 2010, -212.660
12 Apr 2010, -212.660
11 Apr 2010, -212.665
8 Apr 2010, -212.670
7 Apr 2010, -212.670
6 Apr 2010, -212.670
5 Apr 2010, -212.675
4 Apr 2010, -212.685
3 Apr 2010, -212.690
2 Apr 2010, -212.700
1 Apr 2010, -212.705
31 Mar 2010, -212.710
30 Mar 2010, -212.715
29 Mar 2010, -212.720
28 Mar 2010, -212.730
27 Mar 2010, -212.735
26 Mar 2010, -212.740
25 Mar 2010, -212.745
24 Mar 2010, -212.750
23 Mar 2010, -212.760
22 Mar 2010, -212.760
21 Mar 2010, -212.760
18 Mar 2010, -212.780
17 Mar 2010, -212.790
16 Mar 2010, -212.800
15 Mar 2010, -212.800
14 Mar 2010, -212.810
11 Mar 2010, -212.840
10 Mar 2010, -212.850
9 Mar 2010, -212.860
8 Mar 2010, -212.870
7 Mar 2010, -212.885
4 Mar 2010, -212.940
3 Mar 2010, -212.960
2 Mar 2010, -212.980
1 Mar 2010, -213.010
28 Feb 2010, -213.040
27 Feb 2010, -213.070
26 Feb 2010, -213.110
25 Feb 2010, -213.120
24 Feb 2010, -213.130
23 Feb 2010, -213.140
22 Feb 2010, -213.150
21 Feb 2010, -213.160
18 Feb 2010, -213.180
17 Feb 2010, -213.190
16 Feb 2010, -213.200
15 Feb 2010, -213.210
14 Feb 2010, -213.220
11 Feb 2010, -213.250
10 Feb 2010, -213.265
9 Feb 2010, -213.280
8 Feb 2010, -213.300
7 Feb 2010, -213.310
4 Feb 2010, -213.340
3 Feb 2010, -213.355
2 Feb 2010, -213.365
1 Feb 2010, -213.380
31 Jan 2010, -213.400
30 Jan 2010, -213.420
29 Jan 2010, -213.440
28 Jan 2010, -213.460
27 Jan 2010, -213.480
26 Jan 2010, -213.520
25 Jan 2010, -213.590
24 Jan 2010, -213.630
23 Jan 2010, -213.650
22 Jan 2010, -213.670
21 Jan 2010, -213.740
20 Jan 2010, -213.830
19 Jan 2010, -213.880
18 Jan 2010, -213.920
17 Jan 2010, -213.940
16 Jan 2010, -213.940
15 Jan 2010, -213.940
14 Jan 2010, -213.940
13 Jan 2010, -213.950
12 Jan 2010, -213.950
11 Jan 2010, -213.950
10 Jan 2010, -213.960
9 Jan 2010, -213.960
8 Jan 2010, -213.970
7 Jan 2010, -213.970
6 Jan 2010, -213.970
5 Jan 2010, -213.980
4 Jan 2010, -213.980
3 Jan 2010, -213.990
2 Jan 2010, -213.990
1 Jan 2010, -214.000
31 Dec 2009, -214.010
30 Dec 2009, -214.035
29 Dec 2009, -214.040
28 Dec 2009, -214.050
27 Dec 2009, -214.060
26 Dec 2009, -214.070
25 Dec 2009, -214.080
24 Dec 2009, -214.090
23 Dec 2009, -214.100
22 Dec 2009, -214.110
21 Dec 2009, -214.120
20 Dec 2009, -214.130
19 Dec 2009, -214.140
18 Dec 2009, -214.220
17 Dec 2009, -214.250
16 Dec 2009, -214.250
15 Dec 2009, -214.260
14 Dec 2009, -214.260
13 Dec 2009, -214.280
12 Dec 2009, -214.280
11 Dec 2009, -214.280
10 Dec 2009, -214.280
9 Dec 2009, -214.290
8 Dec 2009, -214.300
6 Dec 2009, -214.310
5 Dec 2009, -214.310
4 Dec 2009, -214.310
3 Dec 2009, -214.310
2 Dec 2009, -214.310
1 Dec 2009, -214.310
30 Nov 2009, -214.310
29 Nov 2009, -214.310
26 Nov 2009, -214.300
25 Nov 2009, -214.300
24 Nov 2009, -214.300
23 Nov 2009, -214.300
22 Nov 2009, -214.300
20 Nov 2009, -214.310
19 Nov 2009, -214.290
18 Nov 2009, -214.290
17 Nov 2009, -214.290
16 Nov 2009, -214.290
15 Nov 2009, -214.290
14 Nov 2009, -214.290
13 Nov 2009, -214.290
12 Nov 2009, -214.290
11 Nov 2009, -214.290
10 Nov 2009, -214.290
9 Nov 2009, -214.290
8 Nov 2009, -214.280
5 Nov 2009, -214.290
4 Nov 2009, -214.290
3 Nov 2009, -214.300
2 Nov 2009, -214.330
1 Nov 2009, -214.330
31 Oct 2009, -214.330
30 Oct 2009, -214.360
29 Oct 2009, -214.370
28 Oct 2009, -214.370
27 Oct 2009, -214.360
26 Oct 2009, -214.365
25 Oct 2009, -214.365
24 Oct 2009, -214.330
23 Oct 2009, -214.330
22 Oct 2009, -214.330
21 Oct 2009, -214.325
20 Oct 2009, -214.325
19 Oct 2009, -214.320
18 Oct 2009, -214.320
17 Oct 2009, -214.300
16 Oct 2009, -214.300
15 Oct 2009, -214.310
14 Oct 2009, -214.300
13 Oct 2009, -214.300
12 Oct 2009, -214.290
11 Oct 2009, -214.290
10 Oct 2009, -214.280
9 Oct 2009, -214.270
8 Oct 2009, -214.270
7 Oct 2009, -214.260
6 Oct 2009, -214.260
5 Oct 2009, -214.260
4 Oct 2009, -214.250
3 Oct 2009, -214.250
2 Oct 2009, -214.250
1 Oct 2009, -214.240
30 Sep 2009, -214.230
29 Sep 2009, -214.230
27 Sep 2009, -214.220
24 Sep 2009, -214.200
23 Sep 2009, -214.200
22 Sep 2009, -214.195
21 Sep 2009, -214.190
19 Sep 2009, -211.680
17 Sep 2009, -214.160
16 Sep 2009, -214.160
15 Sep 2009, -214.145
14 Sep 2009, -214.140
13 Sep 2009, -214.130
10 Sep 2009, -214.110
9 Sep 2009, -214.105
8 Sep 2009, -214.100
7 Sep 2009, -214.085
6 Sep 2009, -214.080
3 Sep 2009, -214.045
2 Sep 2009, -214.040
1 Sep 2009, -214.030
31 Aug 2009, -214.020
30 Aug 2009, -214.010
27 Aug 2009, -213.980
26 Aug 2009, -213.970
25 Aug 2009, -213.965
24 Aug 2009, -213.960
23 Aug 2009, -213.950
20 Aug 2009, -213.930
19 Aug 2009, -213.925
18 Aug 2009, -213.920
17 Aug 2009, -213.910
16 Aug 2009, -213.900
13 Aug 2009, -213.870
12 Aug 2009, -213.860
11 Aug 2009, -213.850
10 Aug 2009, -213.840
9 Aug 2009, -213.830
6 Aug 2009, -213.790
5 Aug 2009, -213.780
4 Aug 2009, -213.775
3 Aug 2009, -213.770
2 Aug 2009, -213.760
30 Jul 2009, -213.740
29 Jul 2009, -213.730
28 Jul 2009, -213.725
27 Jul 2009, -213.720
26 Jul 2009, -213.710
23 Jul 2009, -213.680
22 Jul 2009, -213.670
21 Jul 2009, -213.665
20 Jul 2009, -213.660
19 Jul 2009, -213.645
16 Jul 2009, -213.620
15 Jul 2009, -213.610
14 Jul 2009, -213.600
13 Jul 2009, -213.600
12 Jul 2009, -213.590
9 Jul 2009, -213.570
8 Jul 2009, -213.560
7 Jul 2009, -213.550
6 Jul 2009, -213.540
5 Jul 2009, -213.530
2 Jul 2009, -213.500
1 Jul 2009, -213.490
30 Jun 2009, -213.485
29 Jun 2009, -213.480
28 Jun 2009, -213.465
25 Jun 2009, -213.450
24 Jun 2009, -213.450
23 Jun 2009, -213.445
22 Jun 2009, -213.440
21 Jun 2009, -213.440
18 Jun 2009, -213.415
17 Jun 2009, -213.405
16 Jun 2009, -213.400
15 Jun 2009, -213.400
14 Jun 2009, -213.395
11 Jun 2009, -213.375
10 Jun 2009, -213.375
9 Jun 2009, -213.370
8 Jun 2009, -213.365
7 Jun 2009, -213.360
4 Jun 2009, -213.340
3 Jun 2009, -213.340
2 Jun 2009, -213.335
1 Jun 2009, -213.330
31 May 2009, -213.325
27 May 2009, -213.305
26 May 2009, -213.300
25 May 2009, -213.300
24 May 2009, -213.295
21 May 2009, -213.280
19 May 2009, -213.280
18 May 2009, -213.280
17 May 2009, -213.275
14 May 2009, -213.270
13 May 2009, -213.270
12 May 2009, -213.270
11 May 2009, -213.270
10 May 2009, -213.270
7 May 2009, -213.270
6 May 2009, -213.270
5 May 2009, -213.270
3 May 2009, -213.260
30 Apr 2009, -213.260
28 Apr 2009, -213.260
27 Apr 2009, -213.270
26 Apr 2009, -213.270
23 Apr 2009, -213.270
22 Apr 2009, -213.270
21 Apr 2009, -213.275
20 Apr 2009, -213.280
19 Apr 2009, -213.290
16 Apr 2009, -213.300
14 Apr 2009, -213.310
12 Apr 2009, -213.320
10 Apr 2009, -213.340
7 Apr 2009, -213.350
6 Apr 2009, -213.360
5 Apr 2009, -213.365
2 Apr 2009, -213.380
1 Apr 2009, -213.395
31 Mar 2009, -213.400
30 Mar 2009, -213.410
29 Mar 2009, -213.420
26 Mar 2009, -213.440
25 Mar 2009, -213.450
24 Mar 2009, -213.460
23 Mar 2009, -213.470
22 Mar 2009, -213.480
19 Mar 2009, -213.500
18 Mar 2009, -213.510
17 Mar 2009, -213.520
16 Mar 2009, -213.530
15 Mar 2009, -213.550
12 Mar 2009, -213.570
11 Mar 2009, -213.585
9 Mar 2009, -213.620
8 Mar 2009, -213.630
6 Mar 2009, -213.670
5 Mar 2009, -213.700
4 Mar 2009, -213.730
3 Mar 2009, -213.800
2 Mar 2009, -213.840
1 Mar 2009, -213.930
26 Feb 2009, -214.140
25 Feb 2009, -214.150
24 Feb 2009, -214.160
23 Feb 2009, -214.170
22 Feb 2009, -214.190
19 Feb 2009, -214.230
18 Feb 2009, -214.235
17 Feb 2009, -214.240
16 Feb 2009, -214.250
15 Feb 2009, -214.250
12 Feb 2009, -214.260
11 Feb 2009, -214.280
9 Feb 2009, -214.310
8 Feb 2009, -214.310
6 Feb 2009, -214.320
5 Feb 2009, -214.330
4 Feb 2009, -214.330
3 Feb 2009, -214.330
2 Feb 2009, -214.340
1 Feb 2009, -214.350
29 Jan 2009, -214.370
28 Jan 2009, -214.370
27 Jan 2009, -214.370
26 Jan 2009, -214.370
25 Jan 2009, -214.370
22 Jan 2009, -214.380
21 Jan 2009, -214.380
20 Jan 2009, -214.380
19 Jan 2009, -214.390
18 Jan 2009, -214.400
15 Jan 2009, -214.400
14 Jan 2009, -214.400
13 Jan 2009, -214.390
12 Jan 2009, -214.380
11 Jan 2009, -214.380
8 Jan 2009, -214.380
7 Jan 2009, -214.380
6 Jan 2009, -214.380
5 Jan 2009, -214.380
4 Jan 2009, -214.380
1 Jan 2009, -214.370
31 Dec 2008, -214.370
30 Dec 2008, -214.390
29 Dec 2008, -214.400
28 Dec 2008, -214.410
25 Dec 2008, -214.390
24 Dec 2008, -214.420
23 Dec 2008, -214.430
22 Dec 2008, -214.430
21 Dec 2008, -214.430
18 Dec 2008, -214.410
17 Dec 2008, -214.410
16 Dec 2008, -214.410
15 Dec 2008, -214.410
14 Dec 2008, -214.410
11 Dec 2008, -214.390
10 Dec 2008, -214.390
9 Dec 2008, -214.390
8 Dec 2008, -214.390
7 Dec 2008, -214.390
2 Dec 2008, -214.350
1 Dec 2008, -214.350
30 Nov 2008, -214.350
27 Nov 2008, -214.340
26 Nov 2008, -214.340
25 Nov 2008, -214.340
24 Nov 2008, -214.340
23 Nov 2008, -214.340
20 Nov 2008, -214.325
18 Nov 2008, -214.315
17 Nov 2008, -214.310
16 Nov 2008, -214.305
13 Nov 2008, -214.310
12 Nov 2008, -214.305
11 Nov 2008, -214.300
10 Nov 2008, -214.290
9 Nov 2008, -214.290
6 Nov 2008, -214.270
5 Nov 2008, -214.260
4 Nov 2008, -214.250
3 Nov 2008, -214.240
2 Nov 2008, -214.230
30 Oct 2008, -214.220
29 Oct 2008, -214.225
28 Oct 2008, -214.230
27 Oct 2008, -214.245
26 Oct 2008, -214.245
23 Oct 2008, -214.225
22 Oct 2008, -214.220
19 Oct 2008, -214.210
15 Oct 2008, -214.180
12 Oct 2008, -214.160
7 Oct 2008, -214.100
6 Oct 2008, -214.090
5 Oct 2008, -214.080
2 Oct 2008, -214.060
28 Sep 2008, -214.020
25 Sep 2008, -213.980
24 Sep 2008, -213.970
23 Sep 2008, -213.960
22 Sep 2008, -213.950
21 Sep 2008, -213.940
18 Sep 2008, -213.910
17 Sep 2008, -213.900
16 Sep 2008, -213.890
15 Sep 2008, -213.880
14 Sep 2008, -213.870
11 Sep 2008, -213.830
10 Sep 2008, -213.815
9 Sep 2008, -213.800
8 Sep 2008, -213.790
7 Sep 2008, -213.775
4 Sep 2008, -213.740
3 Sep 2008, -213.735
2 Sep 2008, -213.720
1 Sep 2008, -213.710
31 Aug 2008, -213.705
28 Aug 2008, -213.670
27 Aug 2008, -213.660
26 Aug 2008, -213.650
25 Aug 2008, -213.640
24 Aug 2008, -213.630
21 Aug 2008, -213.580
20 Aug 2008, -213.570
19 Aug 2008, -213.565
18 Aug 2008, -213.560
17 Aug 2008, -213.550
14 Aug 2008, -213.490
13 Aug 2008, -213.480
12 Aug 2008, -213.470
11 Aug 2008, -213.460
10 Aug 2008, -213.450
7 Aug 2008, -213.410
6 Aug 2008, -213.390
5 Aug 2008, -213.380
4 Aug 2008, -213.370
3 Aug 2008, -213.350
31 Jul 2008, -213.310
30 Jul 2008, -213.300
29 Jul 2008, -213.290
28 Jul 2008, -213.270
27 Jul 2008, -213.260
24 Jul 2008, -213.210
23 Jul 2008, -213.200
22 Jul 2008, -213.190
21 Jul 2008, -213.175
20 Jul 2008, -213.165
17 Jul 2008, -213.120
16 Jul 2008, -213.110
15 Jul 2008, -213.095
14 Jul 2008, -213.080
13 Jul 2008, -213.070
10 Jul 2008, -213.025
9 Jul 2008, -213.015
8 Jul 2008, -213.005
7 Jul 2008, -213.000
6 Jul 2008, -212.980
3 Jul 2008, -212.935
2 Jul 2008, -212.920
1 Jul 2008, -212.900
30 Jun 2008, -212.890
29 Jun 2008, -212.880
26 Jun 2008, -212.830
25 Jun 2008, -212.820
24 Jun 2008, -212.810
23 Jun 2008, -212.800
22 Jun 2008, -212.790
19 Jun 2008, -212.750
18 Jun 2008, -212.740
17 Jun 2008, -212.725
16 Jun 2008, -212.710
15 Jun 2008, -212.700
12 Jun 2008, -212.650
11 Jun 2008, -212.645
10 Jun 2008, -212.640
8 Jun 2008, -212.600
5 Jun 2008, -212.560
4 Jun 2008, -212.550
3 Jun 2008, -212.540
2 Jun 2008, -212.530
1 Jun 2008, -212.520
29 May 2008, -212.480
28 May 2008, -212.470
27 May 2008, -212.465
26 May 2008, -212.450
25 May 2008, -212.440
22 May 2008, -212.395
21 May 2008, -212.385
20 May 2008, -212.380
19 May 2008, -212.370
18 May 2008, -212.360
15 May 2008, -212.315
14 May 2008, -212.310
13 May 2008, -212.305
12 May 2008, -212.300
11 May 2008, -212.300
7 May 2008, -212.250
6 May 2008, -212.240
5 May 2008, -212.230
4 May 2008, -212.220
1 May 2008, -212.180
30 Apr 2008, -212.170
29 Apr 2008, -212.160
28 Apr 2008, -212.160
27 Apr 2008, -212.160
24 Apr 2008, -212.130
23 Apr 2008, -212.125
22 Apr 2008, -212.120
21 Apr 2008, -212.120
17 Apr 2008, -212.100
16 Apr 2008, -212.090
15 Apr 2008, -212.080
14 Apr 2008, -212.080
13 Apr 2008, -212.080
10 Apr 2008, -212.075
9 Apr 2008, -212.075
8 Apr 2008, -212.070
7 Apr 2008, -212.070
6 Apr 2008, -212.070
3 Apr 2008, -212.055
2 Apr 2008, -212.060
1 Apr 2008, -212.060
31 Mar 2008, -212.060
30 Mar 2008, -212.065
27 Mar 2008, -212.060
26 Mar 2008, -212.055
25 Mar 2008, -212.050
24 Mar 2008, -212.060
23 Mar 2008, -212.060
20 Mar 2008, -212.060
19 Mar 2008, -212.060
18 Mar 2008, -212.060
17 Mar 2008, -212.060
16 Mar 2008, -212.065
13 Mar 2008, -212.075
12 Mar 2008, -212.080
11 Mar 2008, -212.080
10 Mar 2008, -212.090
9 Mar 2008, -212.100
6 Mar 2008, -212.110
5 Mar 2008, -212.115
4 Mar 2008, -212.120
3 Mar 2008, -212.130
2 Mar 2008, -212.140
1 Mar 2008, -212.150
28 Feb 2008, -212.160
27 Feb 2008, -212.165
26 Feb 2008, -212.175
25 Feb 2008, -212.180
24 Feb 2008, -212.190
21 Feb 2008, -212.220
20 Feb 2008, -212.230
19 Feb 2008, -212.240
18 Feb 2008, -212.255
17 Feb 2008, -212.265
15 Feb 2008, -212.280
14 Feb 2008, -212.310
13 Feb 2008, -212.330
12 Feb 2008, -212.360
11 Feb 2008, -212.370
10 Feb 2008, -212.380
7 Feb 2008, -212.390
6 Feb 2008, -212.390
5 Feb 2008, -212.390
4 Feb 2008, -212.400
3 Feb 2008, -212.410
31 Jan 2008, -212.430
30 Jan 2008, -212.460
29 Jan 2008, -212.500
28 Jan 2008, -212.510
27 Jan 2008, -212.520
24 Jan 2008, -212.530
23 Jan 2008, -212.530
22 Jan 2008, -212.540
21 Jan 2008, -212.535
20 Jan 2008, -212.530
17 Jan 2008, -212.530
16 Jan 2008, -212.530
15 Jan 2008, -212.530
14 Jan 2008, -212.530
13 Jan 2008, -212.530
10 Jan 2008, -212.540
9 Jan 2008, -212.540
8 Jan 2008, -212.540
7 Jan 2008, -212.550
6 Jan 2008, -212.555
3 Jan 2008, -212.585
2 Jan 2008, -212.595
1 Jan 2008, -212.590
31 Dec 2007, -212.590
30 Dec 2007, -212.590
27 Dec 2007, -212.595
26 Dec 2007, -212.600
25 Dec 2007, -212.600
24 Dec 2007, -212.600
23 Dec 2007, -212.590
20 Dec 2007, -212.580
19 Dec 2007, -212.580
18 Dec 2007, -212.580
17 Dec 2007, -212.590
16 Dec 2007, -212.590
15 Dec 2007, -212.590
13 Dec 2007, -212.610
12 Dec 2007, -212.610
11 Dec 2007, -212.610
10 Dec 2007, -212.610
9 Dec 2007, -212.610
8 Dec 2007, -212.610
6 Dec 2007, -212.635
5 Dec 2007, -212.640
4 Dec 2007, -212.645
3 Dec 2007, -212.640
2 Dec 2007, -212.640
29 Nov 2007, -212.640
28 Nov 2007, -212.640
27 Nov 2007, -212.640
26 Nov 2007, -212.635
25 Nov 2007, -212.635
22 Nov 2007, -212.630
21 Nov 2007, -212.630
20 Nov 2007, -212.635
19 Nov 2007, -212.640
18 Nov 2007, -212.640
15 Nov 2007, -212.620
14 Nov 2007, -212.620
13 Nov 2007, -212.615
12 Nov 2007, -212.610
11 Nov 2007, -212.600
8 Nov 2007, -212.585
7 Nov 2007, -212.580
6 Nov 2007, -212.570
5 Nov 2007, -212.570
4 Nov 2007, -212.565
1 Nov 2007, -212.550
30 Oct 2007, -212.545
29 Oct 2007, -212.540
28 Oct 2007, -212.530
25 Oct 2007, -212.505
24 Oct 2007, -212.500
23 Oct 2007, -212.500
22 Oct 2007, -212.495
21 Oct 2007, -212.490
18 Oct 2007, -212.465
17 Oct 2007, -212.460
16 Oct 2007, -212.450
15 Oct 2007, -212.445
14 Oct 2007, -212.440
12 Oct 2007, -212.430
11 Oct 2007, -212.420
10 Oct 2007, -212.415
9 Oct 2007, -212.410
8 Oct 2007, -212.400
7 Oct 2007, -212.390
5 Oct 2007, -212.375
2 Oct 2007, -212.360
1 Oct 2007, -212.360
30 Sep 2007, -212.350
28 Sep 2007, -212.330
25 Sep 2007, -212.305
24 Sep 2007, -212.300
23 Sep 2007, -212.290
20 Sep 2007, -212.260
19 Sep 2007, -212.250
18 Sep 2007, -212.245
17 Sep 2007, -212.240
16 Sep 2007, -212.230
11 Sep 2007, -212.180
10 Sep 2007, -212.170
9 Sep 2007, -212.160
6 Sep 2007, -212.130
5 Sep 2007, -212.120
4 Sep 2007, -212.110
3 Sep 2007, -212.100
2 Sep 2007, -212.090
30 Aug 2007, -212.060
29 Aug 2007, -212.055
28 Aug 2007, -212.045
27 Aug 2007, -212.040
26 Aug 2007, -212.030
